rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
16819	PRDM7	PR domain containing 7	1519	14	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16820	PRCD	progressive rod-cone degeneration	297	1	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16821	PRAMEF9	PRAME family member 9	2898	14	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16822	PRAMEF8	PRAME family member 8	4358	2	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16823	PRAMEF7	PRAME family member 7	3859	2	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16824	PRAMEF6	PRAME family member 6	2889	2	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16825	PRAMEF5	PRAME family member 5	2887	2	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16826	PRAMEF3	PRAME family member 3	1456	0	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16827	PRAMEF22	PRAME family member 22	2910	0	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16828	PRAMEF21	PRAME family member 21	2888	7	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16829	PRAMEF20	PRAME family member 20	2888	7	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16830	PRAMEF19	PRAME family member 19	2900	4	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16831	PRAMEF18	PRAME family member 18	2900	4	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16832	PRAMEF16	PRAME family member 16	1435	7	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16833	PRAMEF15	PRAME family member 15	2898	14	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16834	PRAMEF13	PRAME family member 13	1437	7	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16835	PRAF2	PRA1 domain family, member 2	1065	1	0	3	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16836	PQLC1	PQ loop repeat containing 1	836	3	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16837	PPTC7	PTC7 protein phosphatase homolog (S. cerevisiae)	935	41	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16838	PPPDE2		591	44	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16839	PPP4C	protein phosphatase 4 (formerly X), catalytic subunit	956	2	0	3	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16840	PPP2R2D	protein phosphatase 2, regulatory subunit B, delta isoform	1288	21	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16841	PPP1R8	protein phosphatase 1, regulatory (inhibitor) subunit 8	1082	6	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16842	PPP1R3G	protein phosphatase 1, regulatory (inhibitor) subunit 3G	1077	0	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16843	PPP1R3D	protein phosphatase 1, regulatory (inhibitor) subunit 3D	900	54	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16844	PPP1R14D	protein phosphatase 1, regulatory (inhibitor) subunit 14D	621	24	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16845	PPP1R14B	protein phosphatase 1, regulatory (inhibitor) subunit 14B	456	7	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16846	PPP1R11	protein phosphatase 1, regulatory (inhibitor) subunit 11	416	10	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16847	PPP1CA	protein phosphatase 1, catalytic subunit, alpha isoform	1172	31	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16848	PPM1J	protein phosphatase 1J (PP2C domain containing)	1556	3	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16849	PPIL3	peptidylprolyl isomerase (cyclophilin)-like 3	696	57	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16850	PPIH	peptidylprolyl isomerase H (cyclophilin H)	572	8	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16851	PPIAL4G	peptidylprolyl isomerase A (cyclophilin A)-like 4G	498	0	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16852	PPIAL4F		1323	2	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16853	PPIAL4E		497	18	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16854	PPIAL4D	peptidylprolyl isomerase A (cyclophilin A)-like 4D	1323	2	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16855	PPIAL4C	peptidylprolyl isomerase A (cyclophilin A)-like 4C	53736	1	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16856	PPIAL4B	peptidylprolyl isomerase A (cyclophilin A)-like 4B	53736	1	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16857	PPIA	peptidylprolyl isomerase A (cyclophilin A)	516	39	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16858	PPAPDC2	phosphatidic acid phosphatase type 2 domain containing 2	920	14	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16859	PPAP2A	phosphatidic acid phosphatase type 2A	1034	76	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16860	PPAN-P2RY11	PPAN-P2RY11	2325	2	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16861	POU4F1	POU class 4 homeobox 1	1264	1	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16862	POU3F1	POU class 3 homeobox 1	1358	13	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16863	POU2AF1	POU class 2 associating factor 1	787	1	2	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16864	POTEA	POTE ankyrin domain family, member A	1547	1	10	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16865	POP7	processing of precursor 7, ribonuclease P/MRP subunit (S. cerevisiae)	427	113	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16866	POP4	processing of precursor 4, ribonuclease P/MRP subunit (S. cerevisiae)	689	16	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16867	POMZP3	POM (POM121 homolog, rat) and ZP3 fusion	589	0	2	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16868	POLR3H	polymerase (RNA) III (DNA directed) polypeptide H (22.9kD)	1231	1	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16869	POLR3G	polymerase (RNA) III (DNA directed) polypeptide G (32kD)	879	19	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16870	POLR3D	polymerase (RNA) III (DNA directed) polypeptide D, 44kDa	1230	5	2	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16871	POLR2K	polymerase (RNA) II (DNA directed) polypeptide K, 7.0kDa	189	58	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16872	POLR2J3	polymerase (RNA) II (DNA directed) polypeptide J3	368	3	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16873	POLR2J2	polymerase (RNA) II (DNA directed) polypeptide J2	364	1	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16874	POLR2J	polymerase (RNA) II (DNA directed) polypeptide J, 13.3kDa	368	0	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16875	POLR2G	polymerase (RNA) II (DNA directed) polypeptide G	547	2	1	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16876	POLR2C	polymerase (RNA) II (DNA directed) polypeptide C, 33kDa	1006	9	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16877	POLE3	polymerase (DNA directed), epsilon 3 (p17 subunit)	544	0	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16878	POLD4	polymerase (DNA-directed), delta 4	336	2	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16879	PODNL1	podocan-like 1	1610	3	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16880	PNRC2	proline-rich nuclear receptor coactivator 2	424	0	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16881	PNOC	prepronociceptin	543	3	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16882	PNO1	partner of NOB1 homolog (S. cerevisiae)	961	2	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16883	PNMA6A	paraneoplastic antigen like 6A	2400	0	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16884	PMP22	peripheral myelin protein 22	501	59	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16885	PLXDC1	plexin domain containing 1	1555	2	1	4	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16886	PLSCR5	phospholipid scramblase family, member 5	844	44	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16887	PLSCR1	phospholipid scramblase 1	989	23	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16888	PLN	phospholamban	163	0	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16889	PLK1S1	polo-like kinase 1 substrate 1	2071	44	2	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16890	PLGLB2	plasminogen-like B2	612	21	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16891	PLGLB1	plasminogen-like B1	612	21	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16892	PLEKHJ1	pleckstrin homology domain containing, family J member 1	472	7	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16893	PLEKHA9	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 9	1245	124	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16894	PLAUR	plasminogen activator, urokinase receptor	1126	6	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16895	PLAC8L1	PLAC8-like 1	550	9	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16896	PLAC4	placenta-specific 4	453	140	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16897	PLAC1	placenta-specific 1	643	0	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16898	PLA2G5	phospholipase A2, group V	433	2	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16899	PLA2G4B	phospholipase A2, group IVB (cytosolic)	2727	3	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16900	PLA2G12B	phospholipase A2, group XIIB	602	0	0	3	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16901	PLA2G12A	phospholipase A2, group XIIA	582	2	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16902	PLA2G10	phospholipase A2, group X	512	81	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16903	PKIB	protein kinase (cAMP-dependent, catalytic) inhibitor beta	286	19	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16904	PKIA	protein kinase (cAMP-dependent, catalytic) inhibitor alpha	239	0	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16905	PKD1L3	polycystic kidney disease 1-like 3	5310	0	7	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16906	PITPNB	phosphatidylinositol transfer protein, beta	862	7	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16907	PISD	phosphatidylserine decarboxylase	1152	32	2	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16908	PIRT	phosphoinositide-interacting regulator of transient receptor potential channels	414	0	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16909	PIP4K2B	phosphatidylinositol-5-phosphate 4-kinase, type II, beta	1559	3	4	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16910	PIN1	peptidylprolyl cis/trans isomerase, NIMA-interacting 1	506	7	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16911	PILRA	paired immunoglobin-like type 2 receptor alpha	936	7	0	3	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16912	PIH1D2	PIH1 domain containing 2	1075	5	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16913	PIGY	phosphatidylinositol glycan anchor biosynthesis, class Y	565	86	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16914	PIGX	phosphatidylinositol glycan anchor biosynthesis, class X	855	19	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16915	PIGM	phosphatidylinositol glycan anchor biosynthesis, class M	1272	28	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16916	PIGF	phosphatidylinositol glycan anchor biosynthesis, class F	789	22	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16917	PIF1	PIF1 5'-to-3' DNA helicase homolog (S. cerevisiae)	1974	24	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16918	PHPT1	phosphohistidine phosphatase 1	934	0	1	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16919	PHGR1	proline/histidine/glycine-rich 1	257	0	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16920	PHGDH	phosphoglycerate dehydrogenase	1646	10	2	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16921	PHF7	PHD finger protein 7	1542	6	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16922	PHF5A	PHD finger protein 5A	387	7	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16923	PGPEP1	pyroglutamyl-peptidase I	648	18	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16924	PGF	placental growth factor	537	21	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16925	PGAM5	phosphoglycerate mutase family member 5	943	0	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16926	PGAM1	phosphoglycerate mutase 1 (brain)	779	78	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16927	PGA4	pepsinogen 4, group I (pepsinogen A)	1201	0	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16928	PGA3	pepsinogen 3, group I (pepsinogen A)	1201	0	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16929	PFN4	profilin family, member 4	406	4	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16930	PFN3	profilin 3	655	45	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16931	PFN2	profilin 2	533	14	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16932	PFDN4	prefoldin subunit 4	417	7	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16933	PFDN2	prefoldin subunit 2	1496	17	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16934	PEX16	peroxisomal biogenesis factor 16	1142	3	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16935	PEX12	peroxisomal biogenesis factor 12	1088	11	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16936	PEMT	phosphatidylethanolamine N-methyltransferase	737	90	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16937	PECAM1	platelet/endothelial cell adhesion molecule (CD31 antigen)	30	29	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16938	PEBP4	phosphatidylethanolamine-binding protein 4	709	18	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16939	PEBP1	phosphatidylethanolamine binding protein 1	576	20	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16940	PEA15	phosphoprotein enriched in astrocytes 15	405	1	2	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16941	PDZD9	PDZ domain containing 9	625	0	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16942	PDZD11	PDZ domain containing 11	638	4	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16943	PDX1	pancreatic and duodenal homeobox 1	856	2	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16944	PDLIM4	PDZ and LIM domain 4	1019	27	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16945	PDGFA	platelet-derived growth factor alpha polypeptide	673	1	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16946	PDE6G	phosphodiesterase 6G, cGMP-specific, rod, gamma	279	28	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16947	PDDC1	Parkinson disease 7 domain containing 1	693	22	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16948	PDCD2L	programmed cell death 2-like	1105	25	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16949	PCP4L1	Purkinje cell protein 4 like 1	215	91	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16950	PCP4	Purkinje cell protein 4	199	37	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16951	PCOTH		945	28	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16952	PCGF3	polycomb group ring finger 3	761	40	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16953	PCDHGB5	protocadherin gamma subfamily B, 5	24619	22	2	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16954	PCDHB9	protocadherin beta 9	2946	17	3	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16955	PCDH11Y	protocadherin 11 Y-linked	4097	3	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16956	PCBD2	pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 2	407	36	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16957	PBOV1	prostate and breast cancer overexpressed 1	410	168	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16958	PBLD	phenazine biosynthesis-like protein domain containing	990	0	2	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16959	PAX6	paired box 6	1355	13	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16960	PATL1	protein associated with topoisomerase II homolog 1 (yeast)	2385	5	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16961	PATE2	prostate and testis expressed 2	356	45	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16962	PATE1	prostate and testis expressed 1	399	10	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16963	PARM1	prostate androgen-regulated mucin-like protein 1	945	40	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16964	PARL	presenilin associated, rhomboid-like	1178	7	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16965	PARD6A	par-6 partitioning defective 6 homolog alpha (C. elegans)	2489	4	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16966	PAQR8	progestin and adipoQ receptor family member VIII	1069	29	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16967	PAQR3	progestin and adipoQ receptor family member III	956	6	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16968	PALM2-AKAP2	PALM2-AKAP2	4087	6	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16969	PAK1IP1	PAK1 interacting protein 1	1217	6	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16970	PAIP2B	poly(A) binding protein interacting protein 2B	384	9	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16971	PADI6	peptidyl arginine deiminase, type VI	2146	1	5	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16972	PABPN1L	poly(A) binding protein, nuclear 1-like (cytoplasmic)	893	5	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16973	PABPC1L2B	poly(A) binding protein, cytoplasmic 1-like 2B	604	1	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16974	PABPC1L2A	poly(A) binding protein, cytoplasmic 1-like 2A	604	6	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16975	P2RY14	purinergic receptor P2Y, G-protein coupled, 14	1021	8	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16976	P2RX6	purinergic receptor P2X, ligand-gated ion channel, 6	1372	166	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16977	OXT	oxytocin, prepro- (neurophysin I)	390	34	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16978	OXA1L	oxidase (cytochrome c) assembly 1-like	1524	7	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16979	OVOL2	ovo-like 2 (Drosophila)	840	2	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16980	OVOL1	ovo-like 1(Drosophila)	816	0	1	3	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16981	OVCH2	ovochymase 2	1750	5	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16982	OTUD6B	OTU domain containing 6B	998	0	3	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16983	OTUD5	OTU domain containing 5	1754	48	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16984	OTUD1	OTU domain containing 1	1446	0	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16985	OTOS	otospiralin	278	110	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16986	OTOL1	otolin 1	1444	4	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16987	OSTC	oligosaccharyltransferase complex subunit	464	0	10	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16988	OSCAR	osteoclast associated, immunoglobulin-like receptor	1021	0	2	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16989	OSBP2	oxysterol binding protein 2	2803	9	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16990	ORMDL2	ORM1-like 2 (S. cerevisiae)	513	2	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16991	ORC5L	origin recognition complex, subunit 5-like (yeast)	1457	3	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16992	ORAOV1	oral cancer overexpressed 1	430	1	1	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16993	ORAI3	ORAI calcium release-activated calcium modulator 3	1096	23	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16994	OR9I1	olfactory receptor, family 9, subfamily I, member 1	945	7	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16995	OR9G9	olfactory receptor, family 9, subfamily G, member 9	916	3	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16996	OR9A2	olfactory receptor, family 9, subfamily A, member 2	933	3	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16997	OR8G5	olfactory receptor, family 8, subfamily G, member 5	1040	19	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16998	OR8G2	olfactory receptor, family 8, subfamily G, member 2	913	7	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
16999	OR8G1	olfactory receptor, family 8, subfamily G, member 1	1892	20	1	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17000	OR8D2	olfactory receptor, family 8, subfamily D, member 2	935	11	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17001	OR7G2	olfactory receptor, family 7, subfamily G, member 2	1036	16	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17002	OR7C2	olfactory receptor, family 7, subfamily C, member 2	959	2	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17003	OR6Q1	olfactory receptor, family 6, subfamily Q, member 1	953	1	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17004	OR6C75	olfactory receptor, family 6, subfamily C, member 75	938	6	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17005	OR6B2	olfactory receptor, family 6, subfamily B, member 2	937	11	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17006	OR5F1	olfactory receptor, family 5, subfamily F, member 1	944	18	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17007	OR5A2	olfactory receptor, family 5, subfamily A, member 2	973	11	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17008	OR56A5	olfactory receptor, family 56, subfamily A, member 5	940	0	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17009	OR56A3	olfactory receptor, family 56, subfamily A, member 3	946	0	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17010	OR52R1	olfactory receptor, family 52, subfamily R, member 1	947	18	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17011	OR52N5	olfactory receptor, family 52, subfamily N, member 5	979	2	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17012	OR52M1	olfactory receptor, family 52, subfamily M, member 1	953	1	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17013	OR52A4	olfactory receptor, family 52, subfamily A, member 4	919	13	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17014	OR52A1	olfactory receptor, family 52, subfamily A, member 1	937	13	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17015	OR51S1	olfactory receptor, family 51, subfamily S, member 1	971	20	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17016	OR51M1	olfactory receptor, family 51, subfamily M, member 1	985	13	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17017	OR51L1	olfactory receptor, family 51, subfamily L, member 1	946	15	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17018	OR51B4	olfactory receptor, family 51, subfamily B, member 4	932	4	0	3	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17019	OR51B2	olfactory receptor, family 51, subfamily B, member 2	943	14	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17020	OR4K1	olfactory receptor, family 4, subfamily K, member 1	940	9	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17021	OR4F4	olfactory receptor, family 4, subfamily F, member 4	918	40	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17022	OR4F3	olfactory receptor, family 4, subfamily F, member 3	2058	2	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17023	OR4F29	olfactory receptor, family 4, subfamily F, member 29	2058	2	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17024	OR4F21	olfactory receptor, family 4, subfamily F, member 21	937	45	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17025	OR4F16	olfactory receptor, family 4, subfamily F, member 16	2058	2	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17026	OR4E2	olfactory receptor, family 4, subfamily E, member 2	940	1	0	3	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17027	OR4D1	olfactory receptor, family 4, subfamily D, member 1	931	27	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17028	OR4C45	olfactory receptor, family 4, subfamily C, member 45	921	0	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17029	OR3A2	olfactory receptor, family 3, subfamily A, member 2	970	6	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17030	OR2W5	olfactory receptor, family 2, subfamily W, member 5	965	1	5	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17031	OR2T8	olfactory receptor, family 2, subfamily T, member 8	937	30	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17032	OR2T35	olfactory receptor, family 2, subfamily T, member 35	972	11	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17033	OR2M3	olfactory receptor, family 2, subfamily M, member 3	938	13	1	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17034	OR2H2	olfactory receptor, family 2, subfamily H, member 2	943	4	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17035	OR2H1	olfactory receptor, family 2, subfamily H, member 1	951	2	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
