rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
15312	HSFX2	heat shock transcription factor family, X linked 2	2597	6	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15313	HSFX1	heat shock transcription factor family, X linked 1	2597	6	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15314	HSF2	heat shock transcription factor 2	1659	7	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15315	HSDL2	hydroxysteroid dehydrogenase like 2	1299	18	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15316	HSDL1	hydroxysteroid dehydrogenase like 1	1020	72	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15317	HSD3B7	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7	1394	0	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15318	HSD17B8	hydroxysteroid (17-beta) dehydrogenase 8	1709	26	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15319	HSD17B6	hydroxysteroid (17-beta) dehydrogenase 6 homolog (mouse)	970	6	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15320	HSD17B3	hydroxysteroid (17-beta) dehydrogenase 3	975	67	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15321	HSD17B14	hydroxysteroid (17-beta) dehydrogenase 14	1217	57	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15322	HSD17B13	hydroxysteroid (17-beta) dehydrogenase 13	929	76	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15323	HSD17B12	hydroxysteroid (17-beta) dehydrogenase 12	979	22	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15324	HSD17B11	hydroxysteroid (17-beta) dehydrogenase 11	927	11	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15325	HSD17B1	hydroxysteroid (17-beta) dehydrogenase 1	1007	10	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15326	HSCB	HscB iron-sulfur cluster co-chaperone homolog (E. coli)	730	240	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15327	HSBP1L1	heat shock factor binding protein 1-like 1	237	0	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15328	HSBP1	heat shock factor binding protein 1	245	0	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15329	HS6ST3	heparan sulfate 6-O-sulfotransferase 3	1422	18	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15330	HS6ST1	heparan sulfate 6-O-sulfotransferase 1	1242	63	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15331	HS3ST6	heparan sulfate (glucosamine) 3-O-sulfotransferase 6	940	46	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15332	HS3ST3B1	heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1	1177	21	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15333	HS3ST1	heparan sulfate (glucosamine) 3-O-sulfotransferase 1	924	6	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15334	HS2ST1	heparan sulfate 2-O-sulfotransferase 1	1183	27	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15335	HS1BP3	HCLS1 binding protein 3	1205	19	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15336	HRSP12	heat-responsive protein 12	436	101	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15337	HRNBP3	RNA binding protein, fox-1 homolog (C. elegans) 3	983	0	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15338	HRK	harakiri, BCL2 interacting protein (contains only BH3 domain)	280	0	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15339	HRH1	histamine receptor H1	1468	29	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15340	HRASLS5	HRAS-like suppressor family, member 5	860	60	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15341	HRASLS2	HRAS-like suppressor 2	503	15	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15342	HRASLS	HRAS-like suppressor	517	42	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15343	HPRT1	hypoxanthine phosphoribosyltransferase 1 (Lesch-Nyhan syndrome)	689	32	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15344	HPCAL4	hippocalcin like 4	588	129	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15345	HPCA	hippocalcin	594	4	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15346	HP1BP3	heterochromatin protein 1, binding protein 3	1710	19	2	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15347	HP	haptoglobin	1247	103	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15348	HOXD9	homeobox D9	1065	16	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15349	HOXD8	homeobox D8	877	13	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15350	HOXD3	homeobox D3	1307	11	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15351	HOXD12	homeobox D12	817	13	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15352	HOXD10	homeobox D10	1029	12	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15353	HOXC9	homeobox C9	789	46	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15354	HOXC8	homeobox C8	733	55	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15355	HOXC5	homeobox C5	675	55	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15356	HOXC4	homeobox C4	2084	18	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15357	HOXC13	homeobox C13	997	8	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15358	HOXC12	homeobox C12	851	46	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15359	HOXC11	homeobox C11	920	46	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15360	HOXC10	homeobox C10	1035	36	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15361	HOXB9	homeobox B9	757	10	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15362	HOXB7	homeobox B7	785	26	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15363	HOXB6	homeobox B6	696	27	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15364	HOXB5	homeobox B5	1073	13	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15365	HOXB4	homeobox B4	762	13	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15366	HOXB13	homeobox B13	859	32	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15367	HOXB1	homeobox B1	914	13	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15368	HOXA9	homeobox A9	825	23	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15369	HOXA7	homeobox A7	698	49	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15370	HOXA6	homeobox A6	708	12	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15371	HOXA5	homeobox A5	1039	51	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15372	HOXA2	homeobox A2	1135	51	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15373	HOXA13	homeobox A13	1173	6	1	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15374	HOXA10	homeobox A10	1262	22	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15375	HOPX	HOP homeobox	422	25	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15376	HOMEZ	homeobox and leucine zipper encoding	1657	48	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15377	HOMER1	homer homolog 1 (Drosophila)	1097	14	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15378	HNRPLL	heterogeneous nuclear ribonucleoprotein L-like	1690	16	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15379	HNRPDL	heterogeneous nuclear ribonucleoprotein D-like	1296	14	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15380	HNRNPUL2	heterogeneous nuclear ribonucleoprotein U-like 2	2325	15	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15381	HNRNPR	heterogeneous nuclear ribonucleoprotein R	1951	65	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15382	HNRNPM	heterogeneous nuclear ribonucleoprotein M	2255	1	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15383	HNRNPL	heterogeneous nuclear ribonucleoprotein L	1820	5	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15384	HNRNPD	heterogeneous nuclear ribonucleoprotein D (AU-rich element RNA binding protein 1, 37kDa)	1100	103	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15385	HNRNPC	heterogeneous nuclear ribonucleoprotein C (C1/C2)	949	29	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15386	HNRNPA3	heterogeneous nuclear ribonucleoprotein A3	1177	14	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15387	HNRNPA1L2	heterogeneous nuclear ribonucleoprotein A1-like 2	976	12	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15388	HNRNPA1	heterogeneous nuclear ribonucleoprotein A1	1160	11	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15389	HNRNPA0	heterogeneous nuclear ribonucleoprotein A0	918	46	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15390	HNMT	histamine N-methyltransferase	1113	55	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15391	HNF4A	hepatocyte nuclear factor 4, alpha	1641	5	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15392	HNF1A	HNF1 homeobox A	1934	23	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15393	HN1L	hematological and neurological expressed 1-like	591	12	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15394	HMX3	H6 family homeobox 3	1077	77	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15395	HMX2	H6 family homeobox 2	826	6	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15396	HMSD	histocompatibility (minor) serpin domain containing	432	43	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15397	HMP19		532	0	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15398	HMOX2	heme oxygenase (decycling) 2	986	69	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15399	HMOX1	heme oxygenase (decycling) 1	885	0	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15400	HMHB1	histocompatibility (minor) HB-1	131	2	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15401	HMHA1	histocompatibility (minor) HA-1	3499	22	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15402	HMGN4	high mobility group nucleosomal binding domain 4	277	0	2	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15403	HMGN3	high mobility group nucleosomal binding domain 3	320	5	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15404	HMGN1	high-mobility group nucleosome binding domain 1	323	111	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15405	HMGCR	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	2743	3	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15406	HMGCL	3-hydroxymethyl-3-methylglutaryl-Coenzyme A lyase (hydroxymethylglutaricaciduria)	1012	6	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15407	HMGB3	high-mobility group box 3	619	78	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15408	HMGB2	high-mobility group box 2	647	67	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15409	HMGB1	high-mobility group box 1	664	2	2	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15410	HMGA1	high mobility group AT-hook 1	340	1	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15411	HMG20B	high-mobility group 20B	990	77	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15412	HMG20A	high-mobility group 20A	1080	151	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15413	HMBOX1	homeobox containing 1	1313	24	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15414	HM13	histocompatibility (minor) 13	1400	0	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15415	HLX	H2.0-like homeobox	1479	22	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15416	HLA-G	major histocompatibility complex, class I, G	1046	20	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15417	HLA-DRB5	major histocompatibility complex, class II, DR beta 5	823	3	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15418	HLA-DRB1	major histocompatibility complex, class II, DR beta 1	823	51	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15419	HLA-DQB1	major histocompatibility complex, class II, DQ beta 1	804	3	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15420	HLA-DQA2	major histocompatibility complex, class II, DQ alpha 2	786	61	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15421	HLA-DQA1	major histocompatibility complex, class II, DQ alpha 1	786	3	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15422	HLA-DPB1	major histocompatibility complex, class II, DP beta 1	889	66	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15423	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1	896	67	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15424	HLA-DOB	major histocompatibility complex, class II, DO beta	844	6	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15425	HLA-C	major histocompatibility complex, class I, C	1131	4	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15426	HLA-A	major histocompatibility complex, class I, A	1128	46	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15427	HIST3H2BB	histone cluster 3, H2bb	781	7	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15428	HIST3H2A	histone cluster 3, H2a	781	9	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15429	HIST2H4B	histone cluster 2, H4b	632	3	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15430	HIST2H4A	histone cluster 2, H4a	632	3	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15431	HIST2H3C	histone cluster 2, H3c	830	2	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15432	HIST2H3A	histone cluster 2, H3a	830	1	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15433	HIST2H2AC	histone cluster 2, H2ac	775	2	1	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15434	HIST2H2AA4	histone cluster 2, H2aa4	794	0	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15435	HIST2H2AA3	histone cluster 2, H2aa3	794	1	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15436	HIST1H4J	histone cluster 1, H4j	314	7	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15437	HIST1H4I	histone cluster 1, H4i	314	10	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15438	HIST1H4D	histone cluster 1, H4d	314	58	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15439	HIST1H4A	histone cluster 1, H4a	727	69	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15440	HIST1H3J	histone cluster 1, H3j	1142	45	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15441	HIST1H3I	histone cluster 1, H3i	730	12	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15442	HIST1H3H	histone cluster 1, H3h	1196	7	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15443	HIST1H3F	histone cluster 1, H3f	798	6	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15444	HIST1H3D	histone cluster 1, H3d	1195	10	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15445	HIST1H3C	histone cluster 1, H3c	796	69	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15446	HIST1H3A	histone cluster 1, H3a	657	10	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15447	HIST1H2BL	histone cluster 1, H2bl	1196	7	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15448	HIST1H2BI	histone cluster 1, H2bi	796	16	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15449	HIST1H2BB	histone cluster 1, H2bb	796	10	2	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15450	HIST1H2AL	histone cluster 1, H2al	397	46	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15451	HIST1H2AK	histone cluster 1, H2ak	777	12	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15452	HIST1H2AJ	histone cluster 1, H2aj	771	7	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15453	HIST1H2AI	histone cluster 1, H2ai	781	7	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15454	HIST1H2AH	histone cluster 1, H2ah	776	5	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15455	HIST1H2AG	histone cluster 1, H2ag	782	142	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15456	HIST1H2AE	histone cluster 1, H2ae	780	16	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15457	HIST1H2AB	histone cluster 1, H2ab	395	69	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15458	HIST1H1C	histone cluster 1, H1c	646	69	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15459	HIST1H1A	histone cluster 1, H1a	975	10	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15460	HIP1R	huntingtin interacting protein 1 related	3333	27	1	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15461	HINT3	histidine triad nucleotide binding protein 3	565	3	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15462	HINT1	histidine triad nucleotide binding protein 1	389	127	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15463	HIGD2A	HIG1 domain family, member 2A	623	168	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15464	HIGD1C	HIG1 domain family, member 1C	301	91	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15465	HIGD1B	HIG1 domain family, member 1B	312	143	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15466	HIGD1A	HIG1 domain family, member 1A	340	4	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15467	HIF1AN	hypoxia-inducible factor 1, alpha subunit inhibitor	1080	88	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15468	HIF1A	hypoxia-inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)	2537	10	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15469	HIATL1	hippocampus abundant transcript-like 1	1565	14	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15470	HHIP	hedgehog interacting protein	2151	1	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15471	HHATL	hedgehog acyltransferase-like	1561	5	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15472	HGS	hepatocyte growth factor-regulated tyrosine kinase substrate	2619	7	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15473	HGFAC	HGF activator	2025	15	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15474	HGF	hepatocyte growth factor (hepapoietin A; scatter factor)	2271	5	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15475	HGD	homogentisate 1,2-dioxygenase (homogentisate oxidase)	1390	8	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15476	HGC6.3		516	0	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15477	HEY1	hairy/enhancer-of-split related with YRPW motif 1	943	1	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15478	HEXIM2	hexamthylene bis-acetamide inducible 2	870	87	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15479	HEXDC	hexosaminidase (glycosyl hydrolase family 20, catalytic domain) containing	2026	2	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15480	HEXB	hexosaminidase B (beta polypeptide)	1725	21	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15481	HESX1	HESX homeobox 1	570	19	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15482	HES7	hairy and enhancer of split 7 (Drosophila)	707	25	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15483	HES6	hairy and enhancer of split 6 (Drosophila)	687	70	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15484	HES5	hairy and enhancer of split 5 (Drosophila)	511	3	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15485	HES4	hairy and enhancer of split 4 (Drosophila)	756	56	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15486	HES3	hairy and enhancer of split 3 (Drosophila)	575	22	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15487	HES2	hairy and enhancer of split 2 (Drosophila)	536	3	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15488	HERPUD1	homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1	1204	4	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15489	HERC6	hect domain and RLD 6	2956	6	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15490	HEPN1	hepatocellular carcinoma, down-regulated 1	267	10	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15491	HEMK1	HemK methyltransferase family member 1	1055	16	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15492	HELT	helt bHLH transcription factor	995	44	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15493	HECTD2	HECT domain containing 2	2435	8	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15494	HEBP2	heme binding protein 2	630	178	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15495	HEBP1	heme binding protein 1	582	42	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15496	HDHD2	haloacid dehalogenase-like hydrolase domain containing 2	804	38	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15497	HDHD1A	haloacid dehalogenase-like hydrolase domain containing 1A	893	24	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15498	HDGFRP3		632	130	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15499	HDGFRP2		2082	0	3	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15500	HDGFL1	hepatoma derived growth factor-like 1	756	59	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15501	HDDC3	HD domain containing 3	442	2	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15502	HDDC2	HD domain containing 2	635	106	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15503	HDC	histidine decarboxylase	2033	1	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15504	HDAC8	histone deacetylase 8	1254	6	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15505	HDAC7	histone deacetylase 7	3076	13	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15506	HDAC4	histone deacetylase 4	3355	1	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15507	HDAC3	histone deacetylase 3	1864	39	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15508	HDAC10	histone deacetylase 10	2086	4	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15509	HCST	hematopoietic cell signal transducer	298	0	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15510	HCP5	HLA complex P5	135	3	2	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15511	HCN2	hyperpolarization activated cyclic nucleotide-gated potassium channel 2	2700	41	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15512	HCFC1R1	host cell factor C1 regulator 1 (XPO1 dependent)	1174	3	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15513	HCCS	holocytochrome c synthase (cytochrome c heme-lyase)	831	45	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15514	HBZ	hemoglobin, zeta	439	9	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15515	HBXIP	hepatitis B virus x interacting protein	536	7	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15516	HBQ1	hemoglobin, theta 1	441	6	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15517	HBM	hemoglobin, mu	438	41	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15518	HBG1	hemoglobin, gamma A	456	26	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15519	HBEGF	heparin-binding EGF-like growth factor	647	0	1	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15520	HBE1	hemoglobin, epsilon 1	453	51	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15521	HBD	hemoglobin, delta	454	51	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15522	HBB	hemoglobin, beta	455	16	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15523	HBA2	hemoglobin, alpha 2	439	39	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15524	HBA1	hemoglobin, alpha 1	439	6	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15525	HAVCR2	hepatitis A virus cellular receptor 2	930	2	2	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15526	HAUS2	HAUS augmin-like complex, subunit 2	1138	21	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15527	HAT1	histone acetyltransferase 1	1302	0	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15528	HAS1	hyaluronan synthase 1	1755	51	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15529	HARS	histidyl-tRNA synthetase	1883	11	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15530	HARBI1	harbinger transposase derived 1	1055	68	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15531	HAPLN3	hyaluronan and proteoglycan link protein 3	1099	12	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15532	HAPLN1	hyaluronan and proteoglycan link protein 1	1081	6	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15533	HAND1	heart and neural crest derivatives expressed 1	652	2	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15534	HAMP	hepcidin antimicrobial peptide	267	2	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15535	HADHA	hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/enoyl-Coenzyme A hydratase (trifunctional protein), alpha subunit	2368	0	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15536	HADH	hydroxyacyl-Coenzyme A dehydrogenase	1028	27	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
